city,Branch,Latitude,Longitude,Rating,Review Text,Review Date
Riyadh,Al Yasmin,24.8074386,46.661363,5,"جيتهم من اقصى الشرق، على توصية سناب الاخ الحبيب أحمد الدخينان، بداية من قهوة اليوم الإثيوبية ، خفيفه وجميلة والكوب الكبير ب ٩ ريال، الوافل اخذت الكريم بروليه ٢٣ ريال، والكلاسيك ب ١٥ريال، الكريم بروليه يستاهل كل ريال اندفع فيه، لذيذ جداً ، وريحة الوافل بالمحل شي ثاني، محل صغير ملموم ونظيف، وماشاءالله تبارك الله على كثر الناس طلبي ما اخذ اكثر من ٣ دقايق. ادفع اضعاف السعر بقهاوي ثانيه لا جودة ولا طعم وانتظار يزهق. تجربة جميلة وراح تكرر بحول الله، وقهوتي بكل زيارة لشمال الرياض ان شاءالله",قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,3,"نكهة الشهر الجديدة غير جيدة، لكن الوافل نفسه مازال الافضل",قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,تاريخ التعديل: قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,ألذ وافل ممكن تذوقونه 😋,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,فوق التقيم,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,الله يعطيه العافيه العامل كان متعاون,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,2,"طعم اقل من عادي, سعر مبالغ فيه",قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,1,جميل الطعم جدا,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,3,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,1,سيئة تجربة وخدمة سيئة اتمنى اتواصل مع اصحاب الكوفي,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,طعم لذيذ وخفيف الله يوفقكم وللأفضل,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,2,"الوافل طعمه جدا عادي
كان الطلب نكهه اليوم عباره عن وافل بالشوكلت
طعم التشوكلت دانييت
القهوه السودا طعمها محروق ومو موزون
اكرر التجربه ؟ لا",قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,"ماشاءالله تبارك الله

الوافل رهيبه رهيبه واكلتها منهم وبعد فترة اتذكر طعمها باللساني من لذاذتها 👍👍👍

بخصوص القهوة جدا عاديه للامانة",قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"المكان حلو للي يحبوا الوافل
عندهم نكهات مختلفه وايضاً كل شهر لهم نكهة
جربنا وافل سينابون كانت جداً لذيذه وطعمها جداً رائع
قهوة اليوم كانت مضبوطه",قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,حبيبنا يا فلوتد 💘 شهادتي فيك مجروحه لازم نشيك عالنكهات وجديدها كل فترة بس يبقى البوروليه متصدر 🤤,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,1,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"يمي ماشاءالله تبارك الرحمن ، كل نكهه راح تذوقونها تقولون هذي احلى و كلها حلوه و مميزه 🪄🤎🤎",قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,1,الصراحة زعلتوني مرررره حاطين كاشير هندي يطقطق بجواله اقوله لوسمحت يقولي انتظري شوي خيييير و في الاخير يقولون استني خمس دقايق مافيه قهوة حاره !!!,تاريخ التعديل: قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,1,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,لذيذ مرررره وفكرة كل شهره نكها تحمس بس نكهة الفستق فااااااازت في قلبي انتظر يعيدوها الصراحه الطعم وفوق الذاذه وافل كريم بروليه كمان لزيز بس نكهة الفستق حاجه ثانيه,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,3,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"مشاء الله تبارك الله

تميز بالأصناف  و جميل",تاريخ التعديل: قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,,قبل 5 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,الذ وافل فيك ياالرياض💖💖,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,2,بالنسبة لي ما جاز لي مره طعمه عادي جداً,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"هذا المحل افضل محل وافل إذا كنت محب للوافل دايم اروح واتفاجئ بالنكهات المبدعه
أنا متطلبه بالوافل ومو اي شي يناسبني وهذا من يوم فتح وانا زبونة عندهم من يوم يخلص الوافل ١٠ ونص 😆
التجدد بالنكهات المستمر نكهة الوافل المضبوط طعم القهوة اللي ناسب ذوقي الحرص على النظافة وغير التعامل اللبق اللي ما تغير علي من اول يوم شهادتي فيه مجروحة والله يوفق راعيه وعقبال الفروع الجديدة اللي يارب تكون حول بيتي 😋
طلباتي هذه المرة كانت :
وافل نكهة الشهر ( بالقرفة ) ٩/١٠ أنا احب نكهة القرفة واضحة اكثر بس اللي ما يحبون القرفة جدا واضحة النكهة موزونة 👌🏻
ميني وافل لقيمات مع دبس  ١٠/١٠
اللاتيه ١٠/١٠
عندهم بوكس ميني وافل لقيمات فيه ١٦ قطعه
عندهم وافل كليجا سيقنتشر لا يعلى عليها ١٠/١٠ ) بس ما طلبتها المرة هذه ✨)",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,3,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,ممتاز,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,2,"اليوم زرت الكوفي
طلبي كان قهوة اليوم كانت رائعه
ووافل دبل شوكلت جاني بارد وناااشف ورجعته وبدلو لي هوا وصراحه مافي طعم سيء مره وكلمت الموظف صراحه أخلاق وبدلي هيا بميني وافل خلية نحل طعمها مقبول بس ماارجعلها

صراحه توقعت الوافل افضل من كذا بمراحل
ممكن تكون النكهات الثانيه افضل الله اعلم",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,لذيذ,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"فلوتد للابد مو اول ولا اخر ولا عاشر زياره بإذن الله ، نفس الجوده والابداع 👍🏻👍🏻👍🏻",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,I get excited every month to try the flavour of the month😋😋 it never disappoints,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"ماشاءالله تبارك الله لذيذ ويستاهل صراحة
شي فاخر وجودة واسعار ممتازة

لكن ملاحظة بسيطة ياليت يصير في حاجز جهة الوافل مايكون مفتوح بالطريقة ذي",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"المكان زرته اكثر من مره ، عجية الوافل رائعه رائعه جداً 😍

هالمره كانت الديار لتجربة المنتج الجديد:

ميني وافل “لقيمات” محشي جبن مع صوص دبس التمر كانت خيالية! أنصح بتجربته لكل عشاق الحلويات والمذاقات الجديدة.

اكيد لي رجعه له خلال الايام الجايه 😋😋

الموظفين كلهم تعاملهم راقي.

انصح اللي راح يقرأ التعليق بتجربة الوافل بشكل عام ويختار النوع اللي يعجبه 👌🏻

يعطيكم العافية فلوتد واحنا داعمين لكم وعقبال الألف فرع ومن نجاح إلى نجاح يارب 🤍🫶🏻",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,احلى كوفي بالرياض مرره حلو انصحكم بكل المنيو كل شيء حلو الوافل و القهوة و الهوت شوكليت,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,الوافل لذيذ بس القهوه تحتاج تحسين,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,الموظف الي على الكاشير لو انه بالمنيو بطلبه بعد عسل لدره ماتنوصف صح الوافل عندهم رهيب جدا بس انا لو بجي مره ثانيه بجي عشان الموظف بس,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"جربت فرنش توست البيكان ٩/١٠
قهوه سوداء بارده برازيليه ٩/١٠",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,رايق والـ كبتشينو عندهم له طعم خاص,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,الوافل جدا جميل,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,1,"الاسعار اوفر

القهوة عاديه

الحلا جيد بس ما يستاهل سعره",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"لذيذ بس احس في مبالغه في زيادة الشوكلت ،،",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,صراحة من شفت الوافل من شغل المبدع عبدالله الغفيلي وانا ضامن لكن نكهة البيكان فيها مراره وثقيله للاسف ماحبيتها البروليه جبااااااااره بمعنى الكلمة,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,3,اقل من المتوسط,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,من أميز وأفضل الوافل الي ممكن تجربه. الصراحة تميزوا جدا فيه. تجربة ممتازة جدا وقابلة للتكرار. السعر مناسب جدا. جمعوا بين جودة الأكل والسعر المناسب وسرعة الحصول على الطلب. يعيب المكان إنه صغير جداً.,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"يجننن شوي عليه لذيذ الوافل نفسه ولذيذ البروليه اللي داخله انصح فيه وبقوووه
بس المكان شوي صغير أنا جايه الصباح مررره حلو ما فيه زحمه",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"باختصار الذ وافل عندي وخياري الأول
متخصصين في الوافل وكل شهر عندهم نكهة مميزة
وقهوتهم ممتازة .",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الذ وافل بالشوكولاته ذقته بحياتي
حلاوته موزونه خفيف ١٠٠/١٠٠
قهوة اليوم ١٠/١٠",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,"تم تجربة وافل البورلية لذيذ جدا واكرر التجربة
المكان صغير والجلسات محدودة
لكن الخدمة جيدة وسريعة",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,ممتاز لكن الي زعلني جدا الجوز طعمه مخزن ولا القهوه والحلا بطل,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,تجنننن حبيت الكريمه بورليه اكثر وبرجع له مره ثاني,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,3,زحمه وتاخير في الطلبات وافل الكريم بورليه ماعجبني جايه عشان نكهة التراميسو ولقيتها مخلصه كان نكهة الشهر كليجا حلوه مش بطاله بس ارجع اعيد التجربه لاوالله,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,كانت لذيييذه جداً القهوه بعد بالمخ ..,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,وافل نكهة الشهر (سينامون- بيكان) مع قهوة ☕️ اليوم,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"شهادتي فيهم مجروحة، أفضل وافل بالرياض بلا منازع.
القهوة ممتازة برضو

نكهة البيكان ألذ نكهة جربتها عندهم لازم لازم تجربونها 🥹 تكفوون ثبتوها",تاريخ التعديل: قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,"الوافل جيد
الأسعار مرتفعه",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"Snapno0n is @ FLOATED , Olaya branch 👌🏽.
I liked the Cinnamon pecan flavor ( February’s flavor).",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"حلا ممتاز
قهوه ممتازه

سعر مناسب",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"المكان صغير ومزدحم
الوافل جيد يستحق التجربة
جربت نوعين كريم بروليه و تراميسو
قهوة اليوم عادية
متميزين بتقديم نكهة جديدة كل شهر
بالتوفيق",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الطعم خيااال.في فرع الياسمين
.شكرا ل علي الاحمري وبيشال",تاريخ التعديل: قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,"الوافل مجملاً لذيذ اهم شي تاكلونه حار .. الماتشا لذيذة

نكهة الباشن فروت والقشطة الذ شي ذقته من فترة .. الطحينة والتمر ، البيكان جيدين

المكان زحمة في اغلب الأحيان",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,مميز,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,جيته قبل فترة وجربت وافل بكريم برولية والكركدية صراحة لذيذ ومنعش واكرر الزيارة خصوصاً انه كل فترة ينزلون نكهات جديدة تحمس للتجربة,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,2,"I was disappointed with my favorite waffle brand so I tried Floated 🤷🏻‍♀️
Honestly, their waffles aren’t the best, the coffee isn’t good, but the hibiscus was refreshing",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"هذي افضل قهوة موحوده فيرالرياضرعلى الاطلاق
الوافل ما ينمل منه والقهوة فوق الخيال",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,حبيت انهم كل شهر ينزلون نكهه مميزين فيها ومنها للأعلى يارب الله يبارك لكم,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,1,👴,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,Amazing bakery.,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,3,السعر مبالغ فيه جدا مقارنة بالمنتج,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"يجننننن كل يوم امره ✨✨ اقترح تثبتون نكهة الشهر هذا "" البيكان و القرفه "" يسوى كل كاالورييزززز ✨",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,وافل سولتد كراميل فنان,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,جربت وافلز البيكان لذيذ لكن وافلز التشوكليت مقرمش أكثر 👌🏼,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,كل شهر نكهه مبتكره واطعم من اللي قبلها♥️.,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"غني عن التعريف، الوافل حكاية تروى",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,2,مكان مثالي لو الوافل كان مقرمش - الوافل كنتيجة أقل من التوقعات,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"القهوة حلوه والوافل لذيذ مره بكل انواعة ، يعيب المكان مساحته الصغيرة .",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"زرت الرياض وكان أحد المحلات الي أثق بجودتها وبأحقية التجربة، وكان في حقيقة الأمر قد التوقع.. شكراً للشيف عبدالله",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,3,"مقهى صغير لتقديم الوافل بنكهات متعددة ، الجلسات داخلية متقاربة ، الأسعار مرتفعة ، طلبنا وافل بيكان + كريم بروليه + مشروب لومي البارد ، الوافل يقدم بارد للحفاظ على قوام الحشوات فكان مسبق التحضير وسريع التجهيز لكن مكشوف ليت يكون مغطى ، عندهم كسب نقاط",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,1,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,جميل عجبني وخفيف وافل الشكولاته وقهوه اليوم حلوه وايضا اللومي منعشششش 😍,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,,تاريخ التعديل: قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الذ وأفللللل ..طعم فوق التقيييم
وافل  الكريم بروليه ووافل  البيكان لذيذه😋😋❤️
الشوكلت مو مره
برجع آجرب نكهات أخرى
وبالتوفيق 🙏",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,وافل لذيذ ومقرمش ومتنوع الحشوات وكلها لذيذة 👍,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,مافيها طعم سينابون وقرفه نهائي والفلات مره طعمه خفيف,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,الوافل ماشاءالله تبارك الله لذيذ والقهوة خيال والخدمة سريعة الله يبارك لهم فقط يعيب المكان شوي صغير والجلسات فيه داخليه بس فيه فروع ثانيه فيها خيارات أفضل,قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الوافل ينزلكم ساخن و لزيز جدًا و مع الاجواء الباردة و الممطرة شي من الخيال

المكان صغير و الكراسي غير مريحة
قهوتهم لزيز
و طبعًا الوافل ملك الساحة كان فوق الوصف
هل اعيده ؟ طبعًاا ايوه",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"كل شهر عندهم نكهه جديدة
مميزين بالخدمة الاسطوريه و عندهم بطاقات ولاء واذا جاء البيرثدي حقك برضو يعطونك وافل مجاني

وافل الدبل تشوكلت رائع جدا و القهوه حلوة",قبل 6 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,مرا لذيذ واللي بالحشوات عجبني اكثر من اللي يكون بدون حشوه,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"تجربه جيدة و طعم جيد
التجربه الثانيه اليوم بعد مرور ١٠ اشهر
كانت تجربة وافل الشهر بنكهة البيكان
لذيذه جدا و ممتعه و بالنسبه ليا يوجد تحسن بالنكهات
انصح به اليوم و تم اضافة صور اليوم و تغيير التقييم
شكرا لكم",تاريخ التعديل: قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,رائع جدا,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"مشروب اللومي ❤️❤️❤️
ونكهة القرفة بالبيكان 👍❤️",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,"القهوة صراحة اخر مره كانت سيئة
وجربت نكهة البيكان لذيذة",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,2,"تراجع كبير في طعم وافل الكريم بروليه مع صوص التوت كأن التوت خربان نكهته غرييبه ، انا وافل الكليجا جيد .
حجم الوافل كبير ويتناسب نوعاً ما مع السعر",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,تاريخ التعديل: قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,هالمكان رايق ورهيب والقهوة لذيذذذهه صدق ولا غلطة وهدوء راح تستمتع وانت تحتسي قهوتك😂🤍,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,3,لطيف المكان صغير وملموم الموظفين بشويشين قهوتهم كانت ماعليها بس الوافل ما أعجبني ممكن جربت نوع مو مره,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,شكراً للمبدع الشيف عبدالله الغفيلي على هذا المنتج .. كنت اذوق مثل كذا بلندن وأمريكا واقول متى يصير عندنا محل متخصص زيهم .. وبفضل الله وجهود المبدع عبدالله الغفيلي سوى لنا منتج يفوق الوصف ويتفوق على ما ذقناه برا .. و ابتكار شهري وابداع متجدد .. عقبال يارب مانشوف لهم فروع بكل المملكة قريب يارب 😍💐,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,هذا يفوز ب الذ وافل بالسعودية للان 👌🏻,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,"الوافل لذيذ وكل شي ممتاز بس عندي نقطه لصاحب الكوفي ياليت تغير الاكياس الي تحطون فيها الوافل، دايم اخذه سفري والصوص الي فوق كله يطبع بالكيسه ويحوس الوافل ف ياليت تغيرون الباكجنق وبس الله يوفقكم🤍",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"احب المكان اللي اشوفه الطاقم سعودي فخوره فيكم وكل شي كان لذيذ
وافل نكهة الشهر تمر وطحينه
وافل كريم بروليه
القهوه البارده جيده",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,الوافل لذيذ مرة,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"Really really good waffles, we loved the kleja waffle and it was amazing, if you get Americano get two shots.",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"اخذت وافل مع اعواد شوكولاته و وافل طحينية مع تمر و وافل كاسترد وكركديه ، كلها لذيذه",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,"I have only nice things to say about Floated.

The coffee of the day is really tasty. 10/10

The double chocolate waffle is great, the chocolate tastes like the choco in croissants. However, the taste and the texture is on point. 9.5/10

The crème brûlée waffle is very very tasty, you cannot miss trying it! 10/10

Floated is usually very crowded so be prepared for that and come early if you want to dine in.",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"المكان رائع والموظفين  رائعون  اشكر الأخ حمود العنزي
ع الأسلوب الجميل
الوافل لذيذ جدا",تاريخ التعديل: قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,جربته في وندر قاردن الكلاسيك والبروليه والدبل تشوكلت كل واحد فيهم الذ من الثاني😩😋 والهوت تشوكلت فووووق الخياااال حلاه موزون بشكل رهيب,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الكوفي كان لذيذ جداً والمكان كان هادئ ورايق يصلح تروح له بعد تعب الدوام ، اما بخصوص طعم الوافل ولا غلطه والقهوه بعد كانت ممتازه انصح فيه وبقووووووه 🙂‍↔️👌.
وان شاءالله مو اخر تجربه له🤤.",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,3,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,Very nice waffles. Coffee was good too,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,1,"وافل كريم بروليه ( ما اعجبني )
وافل كلاسيك بالتشوكلت ( عادي جداً)

ما اكرر التجربه",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,"كل ما ودي بوافل بأجيه، وافل لذيذ ومتجدد.. قهوتهم مقبولة.. الجلسات محدودة.",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,"المكان هادئ و صغييير الافضل الواحد ياخذ على الماشي ..
جربنا من عندهم فلوتدد لاتيه سكر قليل و قهوة اليوم والوافل اومبا لومبا وكريم بروليه كلها لذذيذه الحمدلله 😻اومبا لومبا ضروورري تجربونه 👌🏼",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,3,"المره الاولى كان الوافل حار وطعمه فريش وحلو ، هذي المره كل شي بارد حتى القهوه🌝",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,4,"تم طلب
وافل كريم بروليه : الوافل لذيذ جدا لكن مع الحشوة الحلاء زايد مره لو ابرجع اباخذ ساده.

وافل لومبا : لذيذ لكن فضلت الساده اكثر .

قهوة اليوم بارد : ممتازة جدا ولذيذه

السعر شوي مرتفع ،اعيد التجربه مره ثانيه",قبل 7 أشهر
Riyadh,Al Yasmin,24.8074386,46.661363,5,يستحقون الزياره والتكرار لكن مكان القهوة صغير جداً والقهوة ممتازه,قبل 7 أشهر
